unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
30.169677734375,30.17578125,[3 3],[4 2]
55.828857421875,55.8349609375,[8 0],[4 3]
52.496337890625,52.50244140625,[0 8],[2 3]
55.31005859375,55.316162109375,[4 2],[3 0]
123.86474609375,123.870849609375,[9 3],[3 9]
36.639404296875,36.6455078125,[5 1],[9 9]
59.24072265625,59.246826171875,[1 3],[4 2]
53.106689453125,53.11279296875,[6 2],[9 3]
26.86767578125,26.873779296875,[9 8],[3 3]
54.50439453125,54.510498046875,[6 4],[1 5]
22.705078125,22.711181640625,[8 8],[3 3]
56.121826171875,56.1279296875,[8 5],[3 2]
53.076171875,53.082275390625,[9 2],[2 5]
50.762939453125,50.76904296875,[4 8],[8 3]
27.191162109375,27.197265625,[3 3],[2 9]
106.951904296875,106.9580078125,[3 2],[2 3]
60.595703125,60.601806640625,[0 7],[3 2]
53.936767578125,53.94287109375,[3 4],[9 5]
56.33544921875,56.341552734375,[7 1],[2 4]
58.258056640625,58.26416015625,[3 5],[0 9]
49.127197265625,49.13330078125,[8 3],[3 9]
49.542236328125,49.54833984375,[8 3],[3 0]
63.079833984375,63.0859375,[5 2],[2 3]
57.71484375,57.720947265625,[4 7],[3 9]
23.47412109375,23.480224609375,[8 8],[3 3]
49.7802734375,49.786376953125,[8 6],[5 9]
59.100341796875,59.1064453125,[1 0],[4 2]
34.796142578125,34.80224609375,[3 5],[9 9]
57.470703125,57.476806640625,[3 4],[9 5]
63.775634765625,63.78173828125,[3 5],[0 9]
57.196044921875,57.2021484375,[4 2],[8 7]
54.486083984375,54.4921875,[0 9],[3 2]
58.905029296875,58.9111328125,[1 0],[3 9]
55.99365234375,55.999755859375,[9 3],[3 2]
55.5419921875,55.548095703125,[2 4],[5 3]
27.25830078125,27.264404296875,[2 9],[3 3]
59.7412109375,59.747314453125,[5 3],[9 0]
25.81787109375,25.823974609375,[4 9],[3 3]
47.03369140625,47.039794921875,[3 8],[0 3]
29.2724609375,29.278564453125,[7 7],[2 2]
54.052734375,54.058837890625,[7 4],[6 5]
60.821533203125,60.82763671875,[2 4],[5 8]
58.258056640625,58.26416015625,[3 2],[0 5]
141.046142578125,141.05224609375,[3 9],[9 3]
56.982421875,56.988525390625,[9 2],[5 3]
27.05078125,27.056884765625,[6 6],[9 1]
54.571533203125,54.57763671875,[2 4],[3 5]
52.63671875,52.642822265625,[6 9],[0 3]
52.25830078125,52.264404296875,[9 6],[5 9]
60.650634765625,60.65673828125,[1 6],[3 0]
57.037353515625,57.04345703125,[2 3],[3 9]
52.84423828125,52.850341796875,[8 7],[3 2]
58.30078125,58.306884765625,[2 3],[3 4]
55.13916015625,55.145263671875,[2 9],[9 6]
56.402587890625,56.40869140625,[3 7],[0 2]
54.571533203125,54.57763671875,[7 1],[6 4]
28.6865234375,28.692626953125,[2 3],[0 0]
61.065673828125,61.07177734375,[5 1],[9 4]
58.013916015625,58.02001953125,[3 7],[9 3]
59.55810546875,59.564208984375,[9 5],[6 2]
51.849365234375,51.85546875,[3 8],[2 3]
30.938720703125,30.94482421875,[3 3],[9 9]
124.18212890625,124.188232421875,[4 3],[3 4]
61.0107421875,61.016845703125,[3 7],[9 3]
30.01708984375,30.023193359375,[3 3],[9 2]
48.40087890625,48.406982421875,[9 8],[2 3]
57.183837890625,57.18994140625,[2 3],[9 0]
48.66943359375,48.675537109375,[8 3],[3 4]
56.6650390625,56.671142578125,[7 4],[3 8]
53.143310546875,53.1494140625,[8 3],[5 9]
32.77587890625,32.781982421875,[6 5],[9 9]
56.488037109375,56.494140625,[3 2],[2 9]
109.771728515625,109.77783203125,[3 2],[2 3]
52.288818359375,52.294921875,[4 6],[5 9]
31.317138671875,31.3232421875,[1 6],[9 9]
61.712646484375,61.71875,[4 5],[5 9]
53.485107421875,53.4912109375,[1 8],[4 5]
55.841064453125,55.84716796875,[4 1],[8 4]
105.133056640625,105.13916015625,[2 3],[3 2]
65.069580078125,65.07568359375,[5 0],[9 5]
30.291748046875,30.2978515625,[9 3],[2 2]
50.0732421875,50.079345703125,[9 8],[5 3]
59.72900390625,59.735107421875,[2 9],[3 2]
65.655517578125,65.66162109375,[3 5],[2 9]
58.282470703125,58.28857421875,[5 6],[2 3]
58.38623046875,58.392333984375,[9 3],[2 9]
60.83984375,60.845947265625,[2 5],[7 9]
56.805419921875,56.8115234375,[5 6],[9 3]
26.86767578125,26.873779296875,[9 9],[3 3]
26.312255859375,26.318359375,[4 9],[3 3]
58.7158203125,58.721923828125,[7 3],[2 9]
58.013916015625,58.02001953125,[3 7],[9 3]
54.43115234375,54.437255859375,[4 3],[3 9]
53.558349609375,53.564453125,[7 8],[9 3]
64.691162109375,64.697265625,[1 0],[3 4]
29.5166015625,29.522705078125,[3 3],[0 4]
51.86767578125,51.873779296875,[8 5],[3 9]
55.426025390625,55.43212890625,[2 6],[3 0]
29.559326171875,29.5654296875,[3 1],[4 4]
55.45654296875,55.462646484375,[8 1],[3 4]
57.257080078125,57.26318359375,[8 2],[4 7]
53.3935546875,53.399658203125,[9 8],[2 3]
55.126953125,55.133056640625,[3 6],[2 9]
62.762451171875,62.7685546875,[0 5],[9 2]
51.5869140625,51.593017578125,[9 6],[3 0]
29.998779296875,30.0048828125,[8 1],[3 3]
55.40771484375,55.413818359375,[3 9],[2 5]
66.302490234375,66.30859375,[7 5],[2 8]
55.82275390625,55.828857421875,[8 5],[3 9]
33.856201171875,33.8623046875,[5 5],[9 2]
28.6376953125,28.643798828125,[3 3],[4 0]
56.884765625,56.890869140625,[9 2],[6 5]
52.79541015625,52.801513671875,[3 6],[9 1]
48.846435546875,48.8525390625,[4 8],[3 5]
59.075927734375,59.08203125,[3 0],[2 9]
53.57666015625,53.582763671875,[0 4],[2 3]
29.998779296875,30.0048828125,[1 8],[3 3]
64.398193359375,64.404296875,[1 3],[3 0]
52.105712890625,52.11181640625,[4 8],[8 3]
51.104736328125,51.11083984375,[8 3],[3 4]
56.964111328125,56.97021484375,[6 7],[9 2]
49.993896484375,50.0,[8 2],[3 9]
56.732177734375,56.73828125,[3 2],[0 3]
54.388427734375,54.39453125,[3 8],[4 3]
63.916015625,63.922119140625,[2 5],[3 9]
60.29052734375,60.296630859375,[3 1],[2 3]
55.28564453125,55.291748046875,[7 2],[6 0]
34.65576171875,34.661865234375,[3 5],[9 9]
57.586669921875,57.5927734375,[0 4],[2 8]
51.580810546875,51.5869140625,[7 8],[2 5]
28.314208984375,28.3203125,[6 3],[9 9]
62.701416015625,62.70751953125,[5 3],[9 0]
56.842041015625,56.84814453125,[5 8],[9 3]
57.421875,57.427978515625,[1 7],[4 2]
55.2978515625,55.303955078125,[8 2],[4 3]
55.126953125,55.133056640625,[1 6],[4 3]
55.010986328125,55.01708984375,[1 9],[4 6]
61.859130859375,61.865234375,[2 5],[9 2]
32.281494140625,32.28759765625,[7 3],[2 2]
64.51416015625,64.520263671875,[4 1],[8 3]
56.878662109375,56.884765625,[0 1],[9 4]
56.561279296875,56.5673828125,[6 1],[9 3]
56.14013671875,56.146240234375,[7 9],[2 3]
53.399658203125,53.40576171875,[0 8],[5 3]
57.220458984375,57.2265625,[9 7],[3 9]
22.64404296875,22.650146484375,[8 8],[3 3]
55.77392578125,55.780029296875,[0 6],[2 9]
62.8173828125,62.823486328125,[4 5],[8 9]
56.2744140625,56.280517578125,[6 5],[1 9]
30.401611328125,30.40771484375,[7 0],[2 2]
49.761962890625,49.76806640625,[9 6],[2 9]
52.978515625,52.984619140625,[8 1],[3 4]
55.419921875,55.426025390625,[0 1],[3 4]
27.44140625,27.447509765625,[0 9],[3 3]
30.06591796875,30.072021484375,[9 9],[2 2]
57.31201171875,57.318115234375,[1 6],[4 1]
60.321044921875,60.3271484375,[7 3],[2 9]
31.317138671875,31.3232421875,[3 1],[9 9]
23.47412109375,23.480224609375,[8 8],[3 3]
48.15673828125,48.162841796875,[8 6],[5 9]
57.244873046875,57.2509765625,[6 0],[1 3]
55.767822265625,55.77392578125,[1 6],[3 0]
59.197998046875,59.2041015625,[3 0],[2 9]
52.03857421875,52.044677734375,[3 6],[0 9]
53.3935546875,53.399658203125,[8 9],[3 2]
62.841796875,62.847900390625,[2 5],[3 9]
29.30908203125,29.315185546875,[1 1],[4 4]
65.00244140625,65.008544921875,[3 5],[0 9]
57.11669921875,57.122802734375,[9 0],[5 2]
60.3271484375,60.333251953125,[2 7],[5 9]
55.804443359375,55.810546875,[6 3],[3 9]
53.91845703125,53.924560546875,[9 4],[5 3]
34.2529296875,34.259033203125,[5 3],[9 9]
55.792236328125,55.79833984375,[3 7],[4 6]
59.588623046875,59.5947265625,[9 3],[2 0]
31.085205078125,31.09130859375,[9 7],[3 3]
55.92041015625,55.926513671875,[7 9],[9 2]
56.494140625,56.500244140625,[4 3],[8 9]
54.89501953125,54.901123046875,[8 1],[3 9]
52.50244140625,52.508544921875,[4 9],[5 2]
51.67236328125,51.678466796875,[8 3],[3 9]
48.052978515625,48.05908203125,[8 6],[5 9]
48.406982421875,48.4130859375,[6 8],[9 3]
51.5625,51.568603515625,[8 3],[3 2]
56.671142578125,56.67724609375,[3 7],[9 2]
57.080078125,57.086181640625,[0 1],[2 4]
57.196044921875,57.2021484375,[4 2],[8 7]
58.258056640625,58.26416015625,[3 2],[0 5]
55.84716796875,55.853271484375,[5 4],[9 3]
55.029296875,55.035400390625,[6 0],[9 3]
49.2431640625,49.249267578125,[6 8],[0 3]
53.302001953125,53.30810546875,[2 6],[9 3]
56.298828125,56.304931640625,[3 5],[0 9]
56.11572265625,56.121826171875,[3 4],[9 8]
26.86767578125,26.873779296875,[9 9],[3 2]
57.40966796875,57.415771484375,[0 7],[5 6]
55.816650390625,55.82275390625,[6 2],[0 9]
58.04443359375,58.050537109375,[9 1],[2 4]
59.326171875,59.332275390625,[5 9],[9 2]
56.512451171875,56.5185546875,[9 0],[5 9]
48.9501953125,48.956298828125,[8 3],[3 9]
56.72607421875,56.732177734375,[5 8],[9 3]
55.340576171875,55.3466796875,[9 3],[3 0]
25.81787109375,25.823974609375,[9 8],[3 3]
59.893798828125,59.89990234375,[0 5],[2 9]
57.244873046875,57.2509765625,[0 4],[2 5]
29.998779296875,30.0048828125,[9 1],[3 3]
57.60498046875,57.611083984375,[5 9],[9 2]
57.989501953125,57.99560546875,[6 3],[1 9]
29.632568359375,29.638671875,[4 4],[8 8]
29.632568359375,29.638671875,[4 4],[8 8]
53.857421875,53.863525390625,[3 9],[9 2]
61.614990234375,61.62109375,[2 1],[7 3]
51.91650390625,51.922607421875,[2 8],[9 3]
63.3544921875,63.360595703125,[3 5],[2 9]
56.6162109375,56.622314453125,[2 4],[9 8]
54.21142578125,54.217529296875,[7 6],[2 9]
30.938720703125,30.94482421875,[3 3],[9 4]
52.2705078125,52.276611328125,[8 7],[3 2]
56.7138671875,56.719970703125,[5 9],[9 2]
31.085205078125,31.09130859375,[4 7],[3 3]
25.634765625,25.640869140625,[8 8],[3 4]
57.421875,57.427978515625,[1 7],[4 2]
36.273193359375,36.279296875,[5 4],[8 8]
55.841064453125,55.84716796875,[1 4],[4 8]
58.807373046875,58.8134765625,[8 5],[3 9]
34.625244140625,34.63134765625,[6 5],[9 9]
56.878662109375,56.884765625,[7 9],[2 5]
58.392333984375,58.3984375,[3 1],[0 9]
57.18994140625,57.196044921875,[4 7],[8 3]
54.315185546875,54.3212890625,[1 8],[4 3]
54.1015625,54.107666015625,[6 3],[1 2]
53.466796875,53.472900390625,[9 7],[3 6]
31.207275390625,31.21337890625,[2 2],[3 5]
30.01708984375,30.023193359375,[3 3],[9 9]
53.887939453125,53.89404296875,[9 1],[2 4]
56.9580078125,56.964111328125,[8 5],[3 9]
47.564697265625,47.57080078125,[3 8],[4 3]
56.79931640625,56.805419921875,[0 6],[5 9]
55.908203125,55.914306640625,[1 7],[4 6]
30.84716796875,30.853271484375,[0 0],[3 9]
53.045654296875,53.0517578125,[3 0],[4 2]
51.959228515625,51.96533203125,[1 8],[4 3]
50.567626953125,50.57373046875,[3 9],[9 2]
54.52880859375,54.534912109375,[8 5],[3 9]
58.60595703125,58.612060546875,[2 3],[0 9]
57.40966796875,57.415771484375,[2 4],[5 8]
22.705078125,22.711181640625,[8 8],[3 3]
26.62353515625,26.629638671875,[9 4],[3 3]
59.87548828125,59.881591796875,[2 0],[5 3]
51.1474609375,51.153564453125,[9 6],[3 1]
32.0556640625,32.061767578125,[7 1],[9 9]
59.8388671875,59.844970703125,[3 0],[4 3]
55.889892578125,55.89599609375,[2 4],[9 5]
52.79541015625,52.801513671875,[3 4],[9 3]
63.0615234375,63.067626953125,[4 1],[8 3]
49.45068359375,49.456787109375,[9 8],[3 4]
56.964111328125,56.97021484375,[6 7],[9 2]
31.14013671875,31.146240234375,[0 0],[5 9]
67.22412109375,67.230224609375,[1 5],[9 8]
50.50048828125,50.506591796875,[8 6],[4 3]
49.481201171875,49.4873046875,[8 9],[4 2]
27.215576171875,27.2216796875,[2 8],[3 3]
59.014892578125,59.02099609375,[3 5],[0 9]
50.250244140625,50.25634765625,[9 8],[5 3]
54.766845703125,54.77294921875,[9 0],[5 3]
52.67333984375,52.679443359375,[6 4],[9 3]
32.01904296875,32.025146484375,[7 1],[3 3]
57.879638671875,57.8857421875,[3 2],[4 0]
52.1240234375,52.130126953125,[0 8],[9 5]
56.8603515625,56.866455078125,[2 4],[0 8]
56.97021484375,56.976318359375,[3 4],[0 5]
62.384033203125,62.39013671875,[3 5],[9 8]
33.184814453125,33.19091796875,[7 5],[9 9]
62.969970703125,62.97607421875,[5 0],[9 2]
59.136962890625,59.14306640625,[2 0],[5 2]
30.401611328125,30.40771484375,[7 9],[2 2]
49.2919921875,49.298095703125,[9 3],[3 0]
29.998779296875,30.0048828125,[8 1],[3 3]
57.940673828125,57.94677734375,[4 1],[3 9]
56.036376953125,56.04248046875,[3 4],[9 3]
54.693603515625,54.69970703125,[4 1],[3 4]
59.06982421875,59.075927734375,[2 4],[7 5]
50.567626953125,50.57373046875,[9 3],[2 9]
58.89892578125,58.905029296875,[3 0],[2 5]
32.01904296875,32.025146484375,[1 7],[3 3]
58.990478515625,58.99658203125,[4 0],[8 5]
26.86767578125,26.873779296875,[9 9],[3 2]
54.72412109375,54.730224609375,[0 6],[2 9]
29.180908203125,29.18701171875,[7 8],[3 3]
121.533203125,121.539306640625,[9 3],[3 9]
35.626220703125,35.63232421875,[9 5],[2 2]
62.43896484375,62.445068359375,[5 2],[9 3]
30.01708984375,30.023193359375,[3 3],[9 9]
55.133056640625,55.13916015625,[1 9],[9 3]
50.250244140625,50.25634765625,[9 8],[5 3]
58.441162109375,58.447265625,[4 1],[8 4]
60.858154296875,60.8642578125,[7 5],[6 9]
60.211181640625,60.21728515625,[7 3],[2 9]
60.247802734375,60.25390625,[0 2],[3 9]
27.606201171875,27.6123046875,[9 4],[5 5]
59.55810546875,59.564208984375,[3 4],[9 8]
60.72998046875,60.736083984375,[7 5],[3 9]
55.767822265625,55.77392578125,[9 4],[3 8]
58.489990234375,58.49609375,[7 3],[3 9]
56.390380859375,56.396484375,[3 9],[0 3]
61.553955078125,61.56005859375,[7 3],[3 9]
54.302978515625,54.30908203125,[3 9],[9 2]
56.561279296875,56.5673828125,[8 5],[3 2]
55.9326171875,55.938720703125,[1 4],[4 3]
56.884765625,56.890869140625,[2 0],[9 3]
27.606201171875,27.6123046875,[9 9],[5 2]
26.86767578125,26.873779296875,[9 9],[3 2]
63.96484375,63.970947265625,[5 2],[9 5]
25.62255859375,25.628662109375,[4 8],[3 3]
59.716796875,59.722900390625,[1 6],[3 9]
31.085205078125,31.09130859375,[7 8],[3 3]
53.875732421875,53.8818359375,[2 8],[0 3]
50.958251953125,50.96435546875,[6 8],[0 3]
63.250732421875,63.2568359375,[9 5],[2 9]
56.103515625,56.109619140625,[4 0],[3 2]
28.6376953125,28.643798828125,[3 3],[9 4]
55.120849609375,55.126953125,[9 2],[2 5]
61.4501953125,61.456298828125,[2 1],[5 4]
30.194091796875,30.2001953125,[9 0],[3 3]
30.6396484375,30.645751953125,[0 9],[3 3]
25.042724609375,25.048828125,[9 9],[2 2]
30.291748046875,30.2978515625,[0 3],[2 2]
60.75439453125,60.760498046875,[2 7],[3 9]
63.18359375,63.189697265625,[5 7],[9 2]
34.625244140625,34.63134765625,[5 6],[9 9]
31.085205078125,31.09130859375,[7 4],[3 3]
59.11865234375,59.124755859375,[9 5],[6 2]
54.669189453125,54.67529296875,[4 7],[3 2]
30.462646484375,30.46875,[3 2],[9 9]
23.2177734375,23.223876953125,[8 8],[5 3]
52.28271484375,52.288818359375,[0 8],[4 3]
59.11865234375,59.124755859375,[3 4],[9 8]
57.073974609375,57.080078125,[7 6],[3 9]
36.41357421875,36.419677734375,[3 5],[2 2]
52.28271484375,52.288818359375,[0 6],[3 9]
29.91943359375,29.925537109375,[3 3],[4 9]
56.219482421875,56.2255859375,[0 4],[3 8]
57.470703125,57.476806640625,[3 4],[9 5]
29.656982421875,29.6630859375,[0 2],[3 3]
63.665771484375,63.671875,[5 4],[9 8]
56.390380859375,56.396484375,[4 0],[8 5]
58.19091796875,58.197021484375,[1 9],[9 3]
34.2529296875,34.259033203125,[5 6],[9 9]
52.935791015625,52.94189453125,[4 3],[5 0]
53.729248046875,53.7353515625,[0 9],[9 2]
34.2529296875,34.259033203125,[5 5],[9 9]
30.078125,30.084228515625,[0 3],[2 2]
34.814453125,34.820556640625,[5 3],[9 9]
57.71484375,57.720947265625,[4 7],[3 9]
98.773193359375,98.779296875,[5 2],[2 5]
29.449462890625,29.45556640625,[1 1],[4 4]
51.751708984375,51.7578125,[6 8],[9 3]
27.3193359375,27.325439453125,[9 9],[2 5]
53.5888671875,53.594970703125,[9 6],[5 9]
57.40966796875,57.415771484375,[4 2],[8 5]
54.7607421875,54.766845703125,[8 2],[3 5]
53.436279296875,53.4423828125,[4 6],[5 9]
26.86767578125,26.873779296875,[9 9],[2 3]
63.824462890625,63.83056640625,[5 0],[9 3]
34.881591796875,34.8876953125,[1 8],[3 3]
57.196044921875,57.2021484375,[1 5],[4 9]
56.73828125,56.744384765625,[5 8],[2 3]
27.44140625,27.447509765625,[2 9],[3 3]
56.146240234375,56.15234375,[9 1],[2 9]
55.76171875,55.767822265625,[3 0],[9 3]
52.77099609375,52.777099609375,[8 9],[3 2]
63.494873046875,63.5009765625,[5 4],[2 8]
51.50146484375,51.507568359375,[4 8],[8 3]
64.111328125,64.117431640625,[1 2],[3 5]
62.24365234375,62.249755859375,[1 5],[4 9]
130.52978515625,130.535888671875,[3 9],[9 3]
53.363037109375,53.369140625,[3 4],[2 3]
59.1796875,59.185791015625,[2 3],[3 0]
27.191162109375,27.197265625,[6 3],[9 9]
30.462646484375,30.46875,[3 3],[9 2]
29.193115234375,29.19921875,[3 3],[4 4]
52.734375,52.740478515625,[3 9],[4 3]
27.191162109375,27.197265625,[3 3],[0 9]
56.707763671875,56.7138671875,[3 6],[9 0]
58.38623046875,58.392333984375,[3 9],[9 2]
60.8642578125,60.870361328125,[2 0],[9 5]
52.020263671875,52.0263671875,[8 2],[3 9]
55.853271484375,55.859375,[4 2],[3 5]
52.60009765625,52.606201171875,[8 3],[3 9]
51.397705078125,51.40380859375,[8 4],[5 8]
53.082275390625,53.08837890625,[7 3],[6 9]
56.2255859375,56.231689453125,[9 0],[5 9]
53.9306640625,53.936767578125,[3 0],[9 3]
52.874755859375,52.880859375,[1 8],[9 3]
56.134033203125,56.14013671875,[8 3],[3 9]
31.085205078125,31.09130859375,[7 7],[3 2]
57.916259765625,57.92236328125,[4 3],[5 9]
53.936767578125,53.94287109375,[4 3],[3 9]
54.937744140625,54.94384765625,[8 2],[3 7]
56.988525390625,56.99462890625,[2 7],[9 3]
51.226806640625,51.23291015625,[3 9],[4 3]
31.085205078125,31.09130859375,[4 7],[3 3]
59.77783203125,59.783935546875,[1 3],[4 9]
29.87060546875,29.876708984375,[3 0],[2 2]
28.997802734375,29.00390625,[8 7],[3 3]
29.632568359375,29.638671875,[4 4],[8 8]
97.93701171875,97.943115234375,[9 5],[5 9]
61.553955078125,61.56005859375,[7 3],[3 9]
30.938720703125,30.94482421875,[3 3],[9 9]
53.973388671875,53.9794921875,[8 7],[3 2]
132.21435546875,132.220458984375,[3 9],[9 3]
118.78662109375,118.792724609375,[9 2],[2 9]
23.91357421875,23.919677734375,[8 8],[3 3]
53.070068359375,53.076171875,[9 3],[5 9]
26.129150390625,26.13525390625,[8 9],[3 3]
54.84619140625,54.852294921875,[9 1],[3 4]
56.9580078125,56.964111328125,[8 1],[4 9]
52.691650390625,52.69775390625,[8 3],[4 2]
51.873779296875,51.8798828125,[6 9],[1 2]
33.856201171875,33.8623046875,[5 5],[9 2]
53.466796875,53.472900390625,[7 9],[6 3]
64.2578125,64.263916015625,[1 5],[3 9]
50.152587890625,50.15869140625,[9 4],[2 3]
55.828857421875,55.8349609375,[4 3],[3 0]
29.473876953125,29.47998046875,[4 7],[3 3]
54.461669921875,54.4677734375,[8 7],[3 2]
61.614990234375,61.62109375,[1 3],[9 2]
62.5,62.506103515625,[7 5],[6 8]
121.533203125,121.539306640625,[9 3],[3 9]
59.3017578125,59.307861328125,[9 5],[2 9]
52.64892578125,52.655029296875,[3 7],[4 3]
53.74755859375,53.753662109375,[8 3],[3 2]
58.258056640625,58.26416015625,[3 5],[0 9]
32.77587890625,32.781982421875,[2 5],[9 9]
114.166259765625,114.17236328125,[5 8],[8 5]
60.906982421875,60.9130859375,[6 5],[1 2]
