unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
88.916015625,88.9251708984375,[9 5 5 3 0],[2 9 9 0 2]
119.6319580078125,119.64111328125,[2 1 5 6 9],[3 4 2 1 3]
137.640380859375,137.6495361328125,[1 3 3 4 1],[3 9 0 3 4]
134.930419921875,134.9395751953125,[1 2 3 5 9],[4 5 9 8 5]
87.4237060546875,87.432861328125,[3 0 2 3 3],[9 2 9 9 4]
81.3446044921875,81.353759765625,[9 9 2 8 8],[2 3 7 3 4]
159.686279296875,159.6954345703125,[8 9 9 3 9],[3 5 2 9 3]
91.2689208984375,91.278076171875,[4 8 0 7 1],[3 3 2 6 3]
88.8427734375,88.8519287109375,[5 6 6 9 7],[9 1 9 3 3]
175.59814453125,175.6072998046875,[9 0 3 5 4],[3 3 0 2 3]
129.437255859375,129.4464111328125,[9 6 2 3 6],[3 9 3 9 9]
135.7635498046875,135.772705078125,[2 6 5 9 9],[3 3 9 5 5]
198.22998046875,198.2391357421875,[3 5 0 4 3],[0 9 3 8 0]
84.4024658203125,84.41162109375,[0 3 8 3 0],[5 9 3 9 3]
57.8338623046875,57.843017578125,[3 3 6 2 6],[9 9 3 9 1]
110.687255859375,110.6964111328125,[6 9 9 2 0],[1 2 6 3 5]
102.13623046875,102.1453857421875,[5 3 2 7 3],[9 2 9 3 9]
91.278076171875,91.2872314453125,[3 1 1 7 7],[9 4 3 3 9]
179.2877197265625,179.296875,[9 2 3 3 0],[3 5 2 9 3]
87.5244140625,87.5335693359375,[3 3 2 5 8],[9 9 5 9 3]
59.710693359375,59.7198486328125,[1 8 6 4 1],[3 3 9 3 9]
64.910888671875,64.9200439453125,[8 3 3 8 8],[3 0 9 3 3]
80.9967041015625,81.005859375,[9 4 6 8 6],[5 3 1 3 0]
87.890625,87.8997802734375,[0 6 9 7 2],[5 9 3 3 5]
107.427978515625,107.4371337890625,[6 9 8 3 6],[1 5 4 0 3]
130.462646484375,130.4718017578125,[9 6 0 9 3],[2 9 4 3 2]
151.6845703125,151.6937255859375,[0 5 3 2 6],[9 8 4 5 1]
84.1094970703125,84.11865234375,[2 2 6 8 7],[9 9 3 3 2]
107.5286865234375,107.537841796875,[4 3 3 3 5],[5 2 4 9 9]
101.165771484375,101.1749267578125,[8 3 9 3 9],[5 9 2 9 6]
78.5980224609375,78.607177734375,[0 6 2 6 3],[3 9 3 9 9]
97.7142333984375,97.723388671875,[8 5 3 8 9],[3 2 9 4 2]
80.4931640625,80.5023193359375,[9 8 8 4 2],[5 4 3 3 5]
162.249755859375,162.2589111328125,[6 1 8 9 3],[9 4 3 3 9]
123.8250732421875,123.834228515625,[7 5 9 4 5],[2 8 5 5 2]
111.14501953125,111.1541748046875,[8 8 1 3 7],[3 3 4 0 9]
63.3819580078125,63.39111328125,[8 2 5 7 5],[3 3 9 3 9]
120.1995849609375,120.208740234375,[3 9 8 9 4],[9 5 3 2 5]
158.6883544921875,158.697509765625,[3 3 8 2 7],[9 2 3 3 9]
111.5570068359375,111.566162109375,[2 1 8 9 9],[5 9 3 6 5]
154.4677734375,154.4769287109375,[3 3 9 9 0],[9 4 6 3 2]
61.102294921875,61.1114501953125,[3 0 0 3 2],[9 3 2 9 9]
134.4635009765625,134.47265625,[1 7 9 3 3],[3 9 2 0 9]
85.4736328125,85.4827880859375,[6 2 8 8 7],[9 5 3 3 3]
124.2645263671875,124.273681640625,[1 5 0 7 3],[4 2 3 9 4]
167.0745849609375,167.083740234375,[3 0 3 9 0],[0 3 0 3 2]
63.153076171875,63.1622314453125,[7 3 6 2 5],[2 9 9 9 9]
130.7464599609375,130.755615234375,[8 5 1 3 1],[3 8 4 9 3]
89.813232421875,89.8223876953125,[2 4 5 6 3],[9 3 2 9 9]
105.9356689453125,105.94482421875,[4 5 4 9 5],[5 9 3 2 8]
140.51513671875,140.5242919921875,[8 1 3 3 9],[3 3 9 0 2]
133.9599609375,133.9691162109375,[5 3 4 4 8],[8 2 8 8 3]
156.6741943359375,156.683349609375,[3 9 1 9 6],[2 3 3 6 1]
163.4033203125,163.4124755859375,[3 6 9 3 6],[0 9 3 9 1]
175.103759765625,175.1129150390625,[9 8 3 7 5],[5 3 0 2 9]
129.52880859375,129.5379638671875,[5 5 3 4 9],[8 2 4 8 3]
58.099365234375,58.1085205078125,[4 8 1 4 8],[3 5 3 3 3]
157.672119140625,157.6812744140625,[7 3 3 9 3],[6 2 0 3 9]
60.8734130859375,60.882568359375,[4 9 9 4 5],[3 2 2 5 2]
94.866943359375,94.8760986328125,[0 7 5 1 3],[4 9 2 4 9]
84.466552734375,84.4757080078125,[3 0 8 3 1],[9 3 3 9 3]
136.5325927734375,136.541748046875,[2 3 0 4 1],[9 2 5 5 3]
120.1171875,120.1263427734375,[5 1 7 4 7],[8 4 2 3 3]
60.53466796875,60.5438232421875,[3 3 9 3 3],[0 0 2 9 9]
215.423583984375,215.4327392578125,[8 7 4 2 3],[3 2 8 9 4]
121.600341796875,121.6094970703125,[1 3 3 5 0],[4 0 0 2 9]
100.3509521484375,100.360107421875,[3 8 8 9 7],[0 3 5 2 6]
260.3851318359375,260.394287109375,[0 3 9 5 4],[2 4 5 9 3]
174.957275390625,174.9664306640625,[1 3 3 3 9],[4 9 2 9 3]
162.56103515625,162.5701904296875,[2 5 3 9 4],[9 9 0 3 8]
82.4798583984375,82.489013671875,[7 5 8 5 7],[6 9 3 2 3]
116.0430908203125,116.05224609375,[0 4 6 3 4],[3 8 1 2 3]
92.5323486328125,92.54150390625,[7 5 1 5 5],[3 9 4 9 2]
190.6585693359375,190.667724609375,[3 2 4 9 3],[0 9 5 3 9]
114.605712890625,114.6148681640625,[8 8 7 5 3],[3 3 2 9 4]
165.765380859375,165.7745361328125,[4 3 3 0 0],[3 9 4 2 3]
151.629638671875,151.6387939453125,[8 3 6 4 3],[4 2 3 3 9]
138.0889892578125,138.09814453125,[4 3 7 0 8],[5 9 3 2 3]
181.4117431640625,181.4208984375,[0 3 9 4 8],[3 4 3 8 3]
61.70654296875,61.7156982421875,[5 4 4 4 5],[9 3 8 5 9]
75.604248046875,75.6134033203125,[8 4 8 4 3],[3 3 3 3 9]
83.038330078125,83.0474853515625,[8 8 9 1 1],[3 3 2 3 4]
61.70654296875,61.7156982421875,[5 3 4 4 4],[9 9 3 3 5]
135.205078125,135.2142333984375,[2 1 9 6 9],[5 4 2 9 2]
116.6839599609375,116.693115234375,[2 3 7 3 4],[5 0 2 0 8]
88.018798828125,88.0279541015625,[8 5 5 1 3],[5 9 9 4 9]
87.1307373046875,87.139892578125,[0 3 1 3 3],[2 9 4 0 4]
87.04833984375,87.0574951171875,[2 7 3 3 6],[9 2 4 4 9]
136.962890625,136.9720458984375,[6 9 3 9 6],[9 3 9 3 9]
161.517333984375,161.5264892578125,[3 1 9 5 5],[9 4 3 9 9]
141.0369873046875,141.046142578125,[3 2 1 8 9],[4 0 3 5 2]
106.9793701171875,106.988525390625,[8 3 7 3 4],[3 9 3 9 8]
89.7491455078125,89.75830078125,[6 5 7 3 4],[9 2 2 9 3]
186.602783203125,186.6119384765625,[2 0 6 3 9],[7 3 1 9 2]
91.9921875,92.0013427734375,[8 1 5 0 4],[3 4 9 3 3]
58.245849609375,58.2550048828125,[9 0 9 0 9],[3 2 6 3 5]
112.1429443359375,112.152099609375,[9 3 4 8 7],[2 9 8 5 2]
157.2601318359375,157.269287109375,[7 3 9 3 3],[9 9 3 4 4]
109.185791015625,109.1949462890625,[4 4 1 3 6],[5 8 4 9 9]
121.3531494140625,121.3623046875,[9 9 5 1 7],[3 2 8 4 3]
80.859375,80.8685302734375,[8 3 6 6 3],[3 4 9 9 9]
152.16064453125,152.1697998046875,[1 4 4 5 8],[4 3 8 9 5]
111.5203857421875,111.529541015625,[0 3 9 5 3],[3 9 2 2 9]
107.4371337890625,107.4462890625,[8 5 9 0 6],[3 9 2 9 9]
86.60888671875,86.6180419921875,[4 4 5 4 7],[8 3 9 3 2]
127.7069091796875,127.716064453125,[1 0 5 5 4],[9 5 2 9 5]
164.83154296875,164.8406982421875,[3 2 4 4 6],[2 3 5 8 1]
83.2672119140625,83.2763671875,[8 0 9 2 2],[5 3 2 3 5]
133.3831787109375,133.392333984375,[6 3 1 2 8],[9 0 4 3 3]
103.2073974609375,103.216552734375,[4 0 8 6 9],[3 9 5 9 5]
126.08642578125,126.0955810546875,[2 5 1 0 1],[9 8 9 5 4]
87.4969482421875,87.506103515625,[5 3 6 5 3],[2 9 0 9 9]
87.4603271484375,87.469482421875,[6 2 4 2 1],[0 9 5 0 9]
144.342041015625,144.3511962890625,[8 3 9 1 8],[3 9 3 3 3]
83.935546875,83.9447021484375,[0 9 3 3 6],[4 2 2 4 9]
111.3555908203125,111.36474609375,[7 5 3 8 1],[2 9 9 3 3]
106.0455322265625,106.0546875,[6 9 8 3 8],[3 6 3 2 3]
185.9893798828125,185.99853515625,[2 0 4 9 8],[0 9 3 2 3]
62.3199462890625,62.3291015625,[5 3 6 6 2],[9 9 9 9 3]
102.28271484375,102.2918701171875,[6 9 8 1 9],[9 3 3 4 2]
87.689208984375,87.6983642578125,[0 9 2 9 8],[3 5 9 5 5]
85.5010986328125,85.51025390625,[7 7 6 3 3],[9 2 1 9 0]
112.39013671875,112.3992919921875,[8 1 5 5 3],[3 4 2 9 0]
208.4564208984375,208.465576171875,[2 4 3 3 9],[9 3 9 4 3]
54.7210693359375,54.730224609375,[9 8 9 2 8],[2 3 5 3 3]
83.4503173828125,83.45947265625,[6 8 7 5 6],[9 3 2 2 9]
112.09716796875,112.1063232421875,[4 4 7 2 9],[3 8 9 0 6]
117.645263671875,117.6544189453125,[0 1 5 8 7],[3 4 9 3 2]
84.9609375,84.9700927734375,[9 5 5 7 8],[2 9 9 2 3]
144.32373046875,144.3328857421875,[6 7 3 2 3],[9 2 4 3 0]
157.72705078125,157.7362060546875,[6 4 0 6 3],[9 3 3 9 4]
126.470947265625,126.4801025390625,[0 8 3 4 8],[5 3 9 8 3]
131.781005859375,131.7901611328125,[5 9 3 9 5],[9 2 4 5 9]
130.26123046875,130.2703857421875,[3 2 0 4 4],[2 9 3 8 5]
82.91015625,82.9193115234375,[9 4 2 2 4],[5 3 5 0 8]
63.61083984375,63.6199951171875,[2 0 8 1 5],[9 3 3 9 9]
110.009765625,110.0189208984375,[2 9 0 9 4],[9 3 9 6 3]
81.390380859375,81.3995361328125,[3 7 4 3 8],[2 3 3 2 3]
129.730224609375,129.7393798828125,[3 5 9 3 9],[0 9 3 0 5]
81.9854736328125,81.99462890625,[6 8 4 4 0],[0 3 8 3 3]
111.1175537109375,111.126708984375,[3 3 1 8 7],[9 9 3 3 2]
188.6810302734375,188.690185546875,[9 3 8 3 2],[3 4 3 9 7]
112.9119873046875,112.921142578125,[8 7 9 4 1],[3 2 5 3 9]
139.5355224609375,139.544677734375,[1 9 5 3 4],[3 2 9 9 3]
84.5306396484375,84.539794921875,[8 7 1 9 9],[3 2 4 2 3]
50.4730224609375,50.482177734375,[6 8 6 8 8],[9 3 9 3 3]
180.72509765625,180.7342529296875,[0 4 8 3 3],[2 3 4 9 4]
173.69384765625,173.7030029296875,[9 2 3 0 5],[2 5 9 2 9]
163.8519287109375,163.861083984375,[9 1 9 3 8],[2 3 3 9 3]
86.590576171875,86.5997314453125,[3 7 9 3 7],[9 6 2 0 2]
107.098388671875,107.1075439453125,[8 0 7 8 9],[5 9 2 3 6]
117.333984375,117.3431396484375,[4 7 2 7 1],[8 9 9 2 4]
169.500732421875,169.5098876953125,[5 9 6 9 3],[2 3 9 2 9]
84.759521484375,84.7686767578125,[8 9 0 6 5],[3 2 2 3 9]
110.9710693359375,110.980224609375,[9 3 5 1 0],[2 0 2 3 2]
122.6531982421875,122.662353515625,[1 7 5 2 2],[3 6 9 9 5]
167.4774169921875,167.486572265625,[3 5 9 0 1],[9 2 3 3 9]
121.25244140625,121.2615966796875,[2 3 5 1 0],[5 4 9 4 5]
92.1112060546875,92.120361328125,[3 0 1 5 3],[0 4 4 9 2]
84.8419189453125,84.85107421875,[7 3 9 8 8],[9 2 2 3 3]
129.4189453125,129.4281005859375,[3 2 1 8 3],[2 0 4 3 9]
61.724853515625,61.7340087890625,[7 7 1 6 3],[2 2 9 9 9]
61.8255615234375,61.834716796875,[0 8 8 6 2],[3 3 3 3 5]
159.521484375,159.5306396484375,[0 5 9 3 4],[3 9 5 9 3]
83.2763671875,83.2855224609375,[9 1 2 0 3],[3 4 0 4 4]
80.4931640625,80.5023193359375,[1 9 9 8 9],[4 5 2 3 2]
80.6304931640625,80.6396484375,[4 8 9 0 4],[3 3 5 3 8]
83.5418701171875,83.551025390625,[2 8 7 7 3],[9 3 9 2 9]
136.724853515625,136.7340087890625,[2 3 3 6 5],[7 2 2 3 9]
82.562255859375,82.5714111328125,[4 2 8 9 0],[8 3 3 5 3]
148.0316162109375,148.040771484375,[4 0 3 5 5],[8 5 0 8 2]
87.469482421875,87.4786376953125,[2 5 7 8 7],[9 9 6 4 2]
82.28759765625,82.2967529296875,[7 3 9 9 9],[3 0 5 3 2]
52.0660400390625,52.0751953125,[1 8 9 8 8],[4 3 3 3 3]
83.6334228515625,83.642578125,[4 0 9 9 6],[5 3 5 3 9]
91.900634765625,91.9097900390625,[1 1 5 9 8],[3 4 8 3 3]
77.5543212890625,77.5634765625,[4 8 3 8 5],[3 3 9 3 9]
105.3497314453125,105.35888671875,[9 2 9 6 5],[3 9 3 0 9]
137.164306640625,137.1734619140625,[3 8 5 7 5],[9 3 2 6 8]
176.5960693359375,176.605224609375,[0 8 6 2 3],[2 3 1 9 0]
134.8846435546875,134.893798828125,[3 0 8 3 9],[4 3 3 9 5]
98.9776611328125,98.98681640625,[1 5 0 6 7],[3 9 9 9 2]
115.594482421875,115.6036376953125,[5 3 2 3 8],[9 0 7 9 3]
86.3800048828125,86.38916015625,[1 9 3 3 3],[4 3 2 2 4]
81.646728515625,81.6558837890625,[9 9 7 8 0],[5 3 6 3 3]
156.6558837890625,156.6650390625,[3 9 9 8 9],[9 6 5 3 3]
100.8453369140625,100.8544921875,[9 9 3 0 7],[6 3 0 2 2]
50.93994140625,50.9490966796875,[8 8 4 8 9],[3 3 3 3 2]
164.53857421875,164.5477294921875,[2 2 3 8 5],[0 5 9 3 2]
183.7646484375,183.7738037109375,[9 4 9 3 1],[2 3 5 9 4]
170.5352783203125,170.54443359375,[2 0 9 9 3],[5 3 6 2 9]
115.924072265625,115.9332275390625,[2 3 1 8 5],[3 9 3 3 2]
90.399169921875,90.4083251953125,[8 3 3 6 5],[4 0 2 9 9]
131.72607421875,131.7352294921875,[5 9 1 2 9],[2 5 4 0 3]
130.4534912109375,130.462646484375,[1 8 3 9 7],[3 5 9 2 2]
110.9527587890625,110.9619140625,[4 8 9 9 5],[8 3 2 2 9]
88.6322021484375,88.641357421875,[6 5 8 2 3],[9 9 3 5 9]
95.25146484375,95.2606201171875,[2 3 2 3 4],[9 4 3 9 5]
88.1103515625,88.1195068359375,[9 1 3 7 3],[2 4 2 3 2]
157.8369140625,157.8460693359375,[0 1 9 3 8],[2 4 3 0 3]
85.6658935546875,85.675048828125,[9 0 3 9 2],[3 4 4 6 3]
85.821533203125,85.8306884765625,[8 4 2 9 8],[3 8 9 3 3]
88.0462646484375,88.055419921875,[0 3 7 0 9],[3 2 2 5 3]
105.322265625,105.3314208984375,[6 4 9 9 3],[1 3 2 2 0]
83.4869384765625,83.49609375,[4 9 4 9 1],[8 2 8 2 4]
153.2318115234375,153.240966796875,[3 8 0 9 4],[0 3 2 3 3]
112.68310546875,112.6922607421875,[3 8 2 7 3],[4 3 9 2 9]
107.4737548828125,107.48291015625,[6 6 2 8 7],[9 9 5 3 2]
156.33544921875,156.3446044921875,[6 3 3 3 9],[1 9 2 0 3]
204.327392578125,204.3365478515625,[9 4 2 7 5],[2 8 5 3 9]
59.65576171875,59.6649169921875,[2 9 8 7 2],[3 3 3 3 9]
174.7467041015625,174.755859375,[3 0 2 2 1],[0 3 9 5 3]
103.1707763671875,103.179931640625,[9 7 4 7 3],[2 3 3 2 0]
76.5289306640625,76.5380859375,[0 6 5 9 5],[2 9 9 2 2]
84.3841552734375,84.393310546875,[3 7 0 9 9],[2 3 2 3 3]
110.687255859375,110.6964111328125,[3 3 9 6 1],[9 2 5 9 4]
87.12158203125,87.1307373046875,[6 2 1 9 1],[3 5 3 3 4]
90.7379150390625,90.7470703125,[5 6 5 9 1],[8 9 2 3 3]
111.767578125,111.7767333984375,[0 1 4 1 2],[2 4 3 3 9]
86.1236572265625,86.1328125,[3 7 0 7 7],[0 2 2 6 9]
183.746337890625,183.7554931640625,[3 4 8 3 5],[4 8 3 9 9]
113.726806640625,113.7359619140625,[3 1 9 3 7],[9 3 2 9 2]
57.476806640625,57.4859619140625,[5 6 3 8 8],[9 9 9 3 5]
161.71875,161.7279052734375,[9 8 1 3 6],[3 4 9 2 9]
145.8251953125,145.8343505859375,[4 3 9 9 3],[3 4 3 3 4]
87.12158203125,87.1307373046875,[5 9 5 2 9],[2 2 2 3 6]
88.421630859375,88.4307861328125,[5 8 0 8 0],[8 3 3 3 4]
196.54541015625,196.5545654296875,[4 5 3 8 9],[3 9 4 3 2]
135.626220703125,135.6353759765625,[3 0 9 4 8],[2 9 5 3 3]
87.3687744140625,87.3779296875,[0 6 5 4 5],[9 0 9 3 9]
108.9935302734375,109.002685546875,[1 0 9 5 8],[3 3 2 9 4]
139.581298828125,139.5904541015625,[5 0 7 7 2],[9 3 3 2 0]
83.7066650390625,83.7158203125,[4 9 7 2 6],[8 6 3 3 3]
192.0501708984375,192.059326171875,[8 3 4 7 2],[3 4 8 3 9]
119.366455078125,119.3756103515625,[5 1 7 3 6],[9 4 2 0 9]
130.5267333984375,130.535888671875,[3 7 3 9 8],[9 9 4 5 3]
113.0126953125,113.0218505859375,[5 3 0 8 7],[8 9 9 3 3]
225.8514404296875,225.860595703125,[2 3 3 5 9],[5 0 9 2 3]
117.132568359375,117.1417236328125,[1 4 3 3 3],[3 3 2 9 2]
104.2327880859375,104.241943359375,[0 3 3 3 4],[4 9 0 2 5]
129.6844482421875,129.693603515625,[3 5 5 9 3],[0 9 2 5 9]
111.7950439453125,111.80419921875,[0 0 2 8 7],[2 4 5 3 2]
196.087646484375,196.0968017578125,[2 0 3 9 1],[3 9 0 3 4]
113.6444091796875,113.653564453125,[5 2 4 7 3],[9 3 3 2 9]
115.2374267578125,115.24658203125,[5 0 9 9 1],[9 3 3 2 4]
82.525634765625,82.5347900390625,[9 3 1 3 3],[2 2 4 9 0]
166.497802734375,166.5069580078125,[5 1 9 2 9],[2 9 3 5 3]
132.45849609375,132.4676513671875,[3 7 9 0 2],[9 3 3 3 9]
142.6116943359375,142.620849609375,[7 4 3 1 6],[3 8 2 4 0]
177.5848388671875,177.593994140625,[6 5 9 2 4],[0 9 6 5 8]
105.43212890625,105.4412841796875,[9 9 6 4 8],[3 2 9 8 3]
80.657958984375,80.6671142578125,[3 7 0 8 8],[9 9 3 3 3]
157.4798583984375,157.489013671875,[3 5 1 5 9],[0 8 4 9 5]
118.4051513671875,118.414306640625,[8 3 8 1 5],[3 2 3 4 9]
152.947998046875,152.9571533203125,[9 9 2 2 5],[2 5 3 7 9]
196.600341796875,196.6094970703125,[9 0 3 6 2],[2 3 2 0 9]
80.8319091796875,80.841064453125,[6 3 8 3 2],[9 0 3 9 9]
81.9580078125,81.9671630859375,[9 1 9 3 9],[3 4 6 0 3]
109.515380859375,109.5245361328125,[6 3 1 6 9],[9 0 3 9 3]
131.4239501953125,131.43310546875,[7 6 2 6 8],[6 9 7 9 3]
106.82373046875,106.8328857421875,[3 5 6 4 9],[9 9 9 8 2]
160.5926513671875,160.601806640625,[0 9 3 2 0],[3 2 9 9 9]
56.06689453125,56.0760498046875,[9 9 9 3 9],[3 3 2 4 3]
101.4678955078125,101.47705078125,[6 8 9 3 0],[9 4 2 2 9]
55.8563232421875,55.865478515625,[4 8 4 2 8],[3 3 5 5 3]
58.48388671875,58.4930419921875,[9 2 2 8 4],[3 7 9 3 3]
119.110107421875,119.1192626953125,[5 3 3 8 0],[9 4 9 3 2]
162.0574951171875,162.066650390625,[9 0 8 2 9],[2 3 4 9 6]
94.720458984375,94.7296142578125,[7 3 3 5 1],[9 0 2 9 4]
110.7147216796875,110.723876953125,[4 9 8 9 1],[8 2 3 3 9]
89.31884765625,89.3280029296875,[4 2 0 4 7],[3 9 2 3 3]
89.1357421875,89.1448974609375,[0 5 9 6 6],[3 9 3 9 0]
82.4432373046875,82.452392578125,[3 4 8 6 4],[9 3 3 9 3]
158.953857421875,158.9630126953125,[3 0 1 9 5],[9 3 4 3 9]
96.624755859375,96.6339111328125,[3 5 1 2 3],[9 8 4 9 4]
75.2655029296875,75.274658203125,[6 8 5 8 9],[9 3 9 3 3]
137.3291015625,137.3382568359375,[1 7 4 3 8],[4 2 3 9 3]
156.11572265625,156.1248779296875,[2 0 9 9 3],[9 3 2 2 9]
136.8438720703125,136.85302734375,[9 5 2 3 3],[3 9 9 9 9]
94.1619873046875,94.171142578125,[1 3 7 0 1],[3 9 9 2 4]
115.9332275390625,115.9423828125,[3 0 2 3 4],[4 2 9 9 5]
104.5623779296875,104.571533203125,[6 3 3 2 6],[9 0 4 3 3]
140.2313232421875,140.240478515625,[9 8 3 1 0],[6 3 2 3 9]
137.127685546875,137.1368408203125,[2 9 5 1 9],[7 3 9 4 2]
91.864013671875,91.8731689453125,[5 3 3 1 6],[2 9 0 9 9]
106.072998046875,106.0821533203125,[3 2 3 8 3],[9 5 4 3 2]
83.0474853515625,83.056640625,[3 2 4 0 3],[4 9 5 9 9]
84.722900390625,84.7320556640625,[8 8 1 8 3],[4 3 4 3 9]
144.8089599609375,144.818115234375,[9 0 6 3 2],[2 9 9 9 5]
137.9241943359375,137.933349609375,[0 1 0 3 4],[3 4 5 9 3]
63.0615234375,63.0706787109375,[5 9 3 9 0],[2 3 2 2 2]
110.0921630859375,110.101318359375,[8 8 0 4 1],[3 3 2 5 4]
194.5404052734375,194.549560546875,[3 5 0 3 2],[9 9 3 0 7]
91.58935546875,91.5985107421875,[5 1 7 1 3],[9 4 3 4 9]
107.18994140625,107.1990966796875,[8 3 3 1 7],[5 9 4 4 2]
146.8963623046875,146.905517578125,[3 4 1 5 3],[2 3 4 8 2]
117.8558349609375,117.864990234375,[3 0 1 8 5],[4 3 9 3 9]
87.762451171875,87.7716064453125,[4 0 0 0 1],[3 2 5 3 9]
96.4874267578125,96.49658203125,[9 9 9 5 1],[6 3 2 8 3]
92.8436279296875,92.852783203125,[5 6 3 1 3],[9 9 0 4 4]
135.64453125,135.6536865234375,[6 8 2 3 1],[1 3 3 9 4]
125.006103515625,125.0152587890625,[6 8 3 8 2],[3 3 2 3 5]
135.9100341796875,135.919189453125,[9 1 7 3 1],[2 3 6 9 4]
145.1019287109375,145.111083984375,[5 2 2 9 4],[2 7 0 2 3]
132.806396484375,132.8155517578125,[8 5 9 5 9],[3 9 2 9 5]
134.051513671875,134.0606689453125,[3 2 9 5 3],[9 0 5 8 2]
125.7659912109375,125.775146484375,[6 2 9 5 9],[0 3 2 9 3]
94.427490234375,94.4366455078125,[3 5 0 1 3],[2 9 9 4 9]
110.137939453125,110.1470947265625,[9 1 3 6 3],[3 4 4 0 2]
87.4053955078125,87.41455078125,[2 4 2 0 2],[9 8 9 3 5]
144.4061279296875,144.415283203125,[2 9 4 6 3],[3 3 8 3 4]
98.7396240234375,98.748779296875,[3 4 8 3 3],[9 5 3 4 4]
182.84912109375,182.8582763671875,[8 3 9 6 3],[3 9 3 1 2]
79.4952392578125,79.50439453125,[3 4 9 8 9],[2 3 3 3 2]
77.05078125,77.0599365234375,[2 8 4 4 3],[0 3 3 3 0]
113.6444091796875,113.653564453125,[3 3 6 9 1],[2 4 9 2 3]
165.325927734375,165.3350830078125,[1 2 4 9 3],[4 5 3 2 2]
193.7164306640625,193.7255859375,[9 9 0 3 1],[2 2 3 0 9]
173.3551025390625,173.3642578125,[9 9 4 3 6],[2 6 3 9 9]
139.2791748046875,139.288330078125,[5 8 4 1 5],[9 3 8 4 9]
115.0909423828125,115.10009765625,[1 0 3 3 3],[4 3 2 9 2]
110.9710693359375,110.980224609375,[9 6 2 4 4],[2 1 5 3 8]
82.50732421875,82.5164794921875,[4 5 8 4 8],[3 8 3 8 3]
89.190673828125,89.1998291015625,[3 4 3 9 3],[9 8 2 2 9]
93.5577392578125,93.56689453125,[5 1 0 2 1],[2 4 3 3 4]
110.9893798828125,110.99853515625,[5 9 8 7 7],[9 2 4 3 6]
130.8837890625,130.8929443359375,[9 3 3 3 9],[3 4 2 9 2]
141.7144775390625,141.7236328125,[0 1 7 4 3],[5 4 6 8 2]
82.58056640625,82.5897216796875,[3 5 4 8 3],[9 9 5 3 9]
88.531494140625,88.5406494140625,[0 8 0 1 7],[3 3 3 4 2]
131.0028076171875,131.011962890625,[0 3 3 8 0],[2 0 9 3 5]
89.2181396484375,89.227294921875,[2 4 6 2 3],[3 8 9 5 9]
98.7579345703125,98.76708984375,[9 1 3 3 3],[3 4 0 2 4]
87.158203125,87.1673583984375,[9 0 9 4 1],[2 3 3 5 3]
110.7330322265625,110.7421875,[2 5 3 1 9],[0 2 0 4 2]
110.5224609375,110.5316162109375,[8 2 3 7 7],[3 0 9 2 3]
63.665771484375,63.6749267578125,[3 6 4 5 4],[9 9 3 9 8]
92.047119140625,92.0562744140625,[9 9 1 5 1],[3 2 4 8 3]
170.6634521484375,170.672607421875,[5 5 4 4 3],[9 9 3 3 4]
133.8043212890625,133.8134765625,[1 5 9 6 8],[3 9 2 9 5]
151.13525390625,151.1444091796875,[5 8 3 9 6],[9 5 2 3 3]
152.2796630859375,152.288818359375,[2 1 9 6 1],[9 4 2 9 3]
57.4951171875,57.5042724609375,[3 1 3 3 3],[2 4 0 2 0]
79.98046875,79.9896240234375,[9 6 9 8 7],[3 0 2 3 2]
62.4114990234375,62.420654296875,[7 0 1 1 2],[3 3 4 9 3]
113.7908935546875,113.800048828125,[4 3 3 2 1],[8 4 9 9 4]
89.7674560546875,89.776611328125,[8 3 8 3 5],[3 0 3 2 2]
92.120361328125,92.1295166015625,[5 3 1 4 9],[2 2 4 8 2]
144.8089599609375,144.818115234375,[3 9 1 8 0],[9 3 9 3 3]
86.7279052734375,86.737060546875,[1 7 7 9 1],[9 6 2 3 4]
137.841796875,137.8509521484375,[2 5 9 5 8],[5 2 5 2 3]
81.5460205078125,81.55517578125,[5 9 9 4 8],[9 6 3 3 3]
112.68310546875,112.6922607421875,[5 6 8 3 5],[8 3 3 9 9]
81.243896484375,81.2530517578125,[3 3 6 7 3],[2 9 9 6 0]
115.72265625,115.7318115234375,[0 9 7 1 9],[2 5 9 4 2]
108.837890625,108.8470458984375,[4 2 3 9 6],[5 5 2 2 3]
172.8515625,172.8607177734375,[0 2 9 4 2],[3 9 2 8 5]
168.255615234375,168.2647705078125,[6 7 0 2 8],[9 9 2 0 3]
65.2496337890625,65.2587890625,[6 2 5 8 4],[9 3 9 3 3]
108.380126953125,108.3892822265625,[9 1 0 3 1],[2 3 2 9 4]
63.2354736328125,63.24462890625,[7 9 1 8 9],[2 3 3 3 3]
87.359619140625,87.3687744140625,[6 0 8 5 9],[3 3 3 9 2]
188.232421875,188.2415771484375,[8 3 9 2 3],[3 4 3 5 9]
90.142822265625,90.1519775390625,[3 1 3 3 3],[4 3 0 9 0]
53.94287109375,53.9520263671875,[3 2 0 8 8],[9 9 9 3 5]
89.154052734375,89.1632080078125,[9 1 3 3 3],[2 4 2 9 9]
88.29345703125,88.3026123046875,[2 7 5 2 8],[0 9 9 5 3]
103.45458984375,103.4637451171875,[4 9 6 8 8],[5 2 0 3 3]
