unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
85.43701171875,85.4461669921875,[3 8 5],[9 3 2]
83.45947265625,83.4686279296875,[6 0 4],[1 2 3]
50.5279541015625,50.537109375,[3 9 9],[0 2 2]
85.4278564453125,85.43701171875,[4 1 3],[8 4 9]
156.0699462890625,156.0791015625,[3 4 2],[4 3 0]
55.92041015625,55.9295654296875,[0 9 8],[2 3 3]
62.054443359375,62.0635986328125,[5 3 9],[2 4 2]
77.7374267578125,77.74658203125,[3 8 1],[2 3 4]
53.9337158203125,53.94287109375,[4 3 4],[5 9 3]
81.3262939453125,81.33544921875,[3 5 8],[0 9 3]
76.6845703125,76.6937255859375,[6 3 8],[9 2 3]
81.0882568359375,81.097412109375,[4 8 5],[8 3 9]
79.3304443359375,79.339599609375,[1 8 3],[3 3 4]
54.6844482421875,54.693603515625,[9 4 9],[2 8 2]
156.2164306640625,156.2255859375,[0 3 7],[3 0 6]
84.613037109375,84.6221923828125,[2 3 8],[7 0 3]
93.5394287109375,93.548583984375,[5 1 0],[2 4 5]
85.308837890625,85.3179931640625,[4 1 3],[8 3 0]
56.4056396484375,56.414794921875,[4 6 0],[3 0 3]
62.4114990234375,62.420654296875,[1 9 7],[9 3 3]
78.460693359375,78.4698486328125,[9 6 5],[2 9 9]
73.590087890625,73.5992431640625,[9 8 6],[3 5 9]
64.0411376953125,64.05029296875,[5 3 2],[9 9 5]
84.8785400390625,84.8876953125,[2 0 2],[3 2 9]
30.2581787109375,30.267333984375,[3 1 1],[4 4 4]
80.7037353515625,80.712890625,[3 7 6],[2 6 1]
76.4739990234375,76.483154296875,[3 3 9],[2 0 3]
56.0211181640625,56.0302734375,[6 0 2],[9 9 3]
84.136962890625,84.1461181640625,[9 0 4],[3 4 5]
83.9996337890625,84.0087890625,[4 6 1],[3 1 9]
54.74853515625,54.7576904296875,[4 2 6],[3 9 3]
125.811767578125,125.8209228515625,[3 9 7],[9 3 3]
91.1224365234375,91.131591796875,[5 3 0],[9 2 4]
59.7015380859375,59.710693359375,[9 1 9],[2 3 3]
85.4095458984375,85.418701171875,[1 8 7],[4 3 9]
81.4727783203125,81.48193359375,[8 1 2],[3 4 0]
51.89208984375,51.9012451171875,[6 9 8],[0 3 3]
56.378173828125,56.3873291015625,[1 8 4],[4 3 3]
81.8023681640625,81.8115234375,[9 1 0],[2 4 3]
85.894775390625,85.9039306640625,[2 7 4],[0 9 3]
63.6932373046875,63.702392578125,[5 2 7],[9 9 2]
77.6092529296875,77.618408203125,[4 6 3],[3 9 2]
82.5897216796875,82.598876953125,[5 8 3],[9 3 0]
130.902099609375,130.9112548828125,[5 9 3],[9 5 0]
60.05859375,60.0677490234375,[2 7 7],[3 3 2]
52.166748046875,52.1759033203125,[9 8 7],[3 3 2]
78.717041015625,78.7261962890625,[3 8 2],[9 3 3]
87.872314453125,87.8814697265625,[2 3 4],[5 2 8]
64.544677734375,64.5538330078125,[1 5 3],[4 9 9]
57.0098876953125,57.01904296875,[9 2 9],[3 5 3]
79.779052734375,79.7882080078125,[1 3 8],[3 0 3]
59.710693359375,59.7198486328125,[1 7 9],[4 2 2]
133.6029052734375,133.612060546875,[3 9 4],[4 3 3]
66.0919189453125,66.10107421875,[0 5 9],[3 8 3]
61.614990234375,61.6241455078125,[3 3 1],[0 2 9]
78.607177734375,78.6163330078125,[9 6 0],[3 9 2]
138.3087158203125,138.31787109375,[0 8 3],[3 3 0]
84.539794921875,84.5489501953125,[6 2 3],[3 3 9]
69.140625,69.1497802734375,[5 1 1],[9 3 4]
59.14306640625,59.1522216796875,[1 0 3],[4 2 2]
30.0018310546875,30.010986328125,[1 9 4],[3 3 3]
53.61328125,53.6224365234375,[9 3 3],[3 0 0]
58.2183837890625,58.2275390625,[3 5 8],[9 9 3]
88.5406494140625,88.5498046875,[3 4 1],[0 8 3]
83.3953857421875,83.404541015625,[8 3 1],[5 2 3]
29.827880859375,29.8370361328125,[8 7 2],[3 3 3]
54.89501953125,54.9041748046875,[9 3 3],[6 4 9]
82.159423828125,82.1685791015625,[3 0 8],[4 5 3]
96.5972900390625,96.6064453125,[3 8 4],[9 3 8]
84.9517822265625,84.9609375,[9 4 5],[2 3 9]
82.6171875,82.6263427734375,[7 0 2],[6 9 3]
52.6519775390625,52.6611328125,[2 8 8],[9 3 5]
53.4027099609375,53.411865234375,[8 9 1],[3 3 4]
56.707763671875,56.7169189453125,[3 6 7],[2 9 2]
65.4876708984375,65.496826171875,[1 5 8],[3 9 3]
84.9517822265625,84.9609375,[9 7 5],[3 6 9]
57.4310302734375,57.440185546875,[0 9 4],[5 3 3]
88.531494140625,88.5406494140625,[0 1 7],[3 4 2]
79.2205810546875,79.229736328125,[6 1 9],[3 4 2]
88.2843017578125,88.29345703125,[7 5 0],[3 9 2]
66.2933349609375,66.302490234375,[0 3 5],[5 9 9]
166.9830322265625,166.9921875,[5 3 9],[2 9 3]
61.5142822265625,61.5234375,[1 0 1],[9 3 3]
81.2347412109375,81.243896484375,[3 6 7],[0 9 2]
78.9459228515625,78.955078125,[8 9 2],[3 2 5]
84.8968505859375,84.906005859375,[0 8 2],[5 3 7]
66.2750244140625,66.2841796875,[3 3 8],[4 2 3]
114.1845703125,114.1937255859375,[2 7 2],[3 2 7]
53.9794921875,53.9886474609375,[9 8 9],[2 3 3]
79.376220703125,79.3853759765625,[7 3 2],[2 2 9]
96.221923828125,96.2310791015625,[2 9 3],[5 3 2]
78.3233642578125,78.33251953125,[0 8 3],[3 3 9]
90.0421142578125,90.05126953125,[7 3 5],[3 4 2]
60.150146484375,60.1593017578125,[7 1 8],[3 4 3]
81.6009521484375,81.610107421875,[8 0 1],[3 9 4]
76.0162353515625,76.025390625,[9 7 3],[2 6 0]
85.1898193359375,85.198974609375,[6 3 1],[0 2 4]
56.21337890625,56.2225341796875,[4 0 8],[8 3 3]
30.303955078125,30.3131103515625,[3 7 9],[2 2 2]
64.691162109375,64.7003173828125,[1 0 1],[4 4 3]
100.3692626953125,100.37841796875,[3 8 9],[9 3 2]
64.453125,64.4622802734375,[6 5 0],[9 9 3]
122.0489501953125,122.05810546875,[2 2 9],[9 7 2]
30.194091796875,30.2032470703125,[4 0 4],[3 3 3]
27.1728515625,27.1820068359375,[8 2 4],[3 3 3]
87.3870849609375,87.396240234375,[4 2 1],[8 9 4]
35.48583984375,35.4949951171875,[3 5 5],[9 9 9]
133.11767578125,133.1268310546875,[9 6 3],[3 9 9]
59.564208984375,59.5733642578125,[8 5 5],[3 8 9]
59.06982421875,59.0789794921875,[3 5 6],[0 9 9]
146.4569091796875,146.466064453125,[8 3 0],[3 0 3]
79.79736328125,79.8065185546875,[1 3 8],[4 9 3]
56.890869140625,56.9000244140625,[1 4 1],[9 8 4]
57.7789306640625,57.7880859375,[5 8 5],[2 3 2]
80.9600830078125,80.96923828125,[3 8 2],[0 3 5]
85.6201171875,85.6292724609375,[2 1 3],[9 4 2]
103.16162109375,103.1707763671875,[9 7 2],[2 6 7]
78.9276123046875,78.936767578125,[0 6 8],[5 9 3]
84.942626953125,84.9517822265625,[8 0 3],[4 2 0]
108.9202880859375,108.929443359375,[7 3 2],[2 9 3]
80.45654296875,80.4656982421875,[8 2 1],[3 9 4]
59.7015380859375,59.710693359375,[9 1 8],[2 3 3]
59.765625,59.7747802734375,[0 1 8],[3 4 3]
127.642822265625,127.6519775390625,[0 3 9],[3 9 3]
58.99658203125,59.0057373046875,[5 7 8],[2 2 3]
88.0645751953125,88.07373046875,[1 4 5],[4 8 2]
30.6427001953125,30.65185546875,[8 0 8],[3 3 3]
58.99658203125,59.0057373046875,[3 5 3],[2 9 0]
93.4661865234375,93.475341796875,[9 5 0],[3 9 5]
61.34033203125,61.3494873046875,[0 5 0],[3 2 2]
81.5093994140625,81.5185546875,[6 9 3],[1 3 4]
86.444091796875,86.4532470703125,[0 3 4],[2 4 5]
71.9970703125,72.0062255859375,[9 6 8],[2 9 3]
81.7657470703125,81.77490234375,[0 8 2],[3 4 0]
79.962158203125,79.9713134765625,[6 4 3],[0 3 2]
59.8297119140625,59.8388671875,[0 4 0],[3 8 2]
78.6346435546875,78.643798828125,[3 4 9],[0 5 6]
78.0120849609375,78.021240234375,[4 3 9],[3 0 2]
55.535888671875,55.5450439453125,[6 7 7],[9 3 2]
56.9915771484375,57.000732421875,[2 2 3],[5 9 0]
111.602783203125,111.6119384765625,[9 1 3],[3 9 4]
83.0291748046875,83.038330078125,[3 6 9],[9 0 2]
83.53271484375,83.5418701171875,[3 1 3],[2 3 9]
55.1513671875,55.1605224609375,[3 3 8],[4 0 4]
56.9549560546875,56.964111328125,[4 9 9],[8 3 5]
54.473876953125,54.4830322265625,[4 8 7],[3 3 2]
49.6856689453125,49.69482421875,[6 9 8],[3 2 3]
77.655029296875,77.6641845703125,[3 6 8],[0 1 3]
66.3665771484375,66.375732421875,[5 3 3],[8 0 9]
79.65087890625,79.6600341796875,[3 7 0],[4 6 2]
80.767822265625,80.7769775390625,[4 9 3],[8 2 9]
53.72314453125,53.7322998046875,[9 8 4],[3 3 8]
63.0615234375,63.0706787109375,[8 4 1],[3 8 3]
63.372802734375,63.3819580078125,[0 5 4],[3 9 3]
55.5450439453125,55.55419921875,[4 8 2],[3 5 5]
62.969970703125,62.9791259765625,[5 5 3],[9 8 0]
67.1905517578125,67.19970703125,[3 1 5],[2 4 2]
83.0108642578125,83.02001953125,[0 1 8],[2 3 5]
81.8115234375,81.8206787109375,[0 3 7],[3 4 2]
83.5968017578125,83.60595703125,[2 8 3],[3 3 9]
50.9674072265625,50.9765625,[9 6 8],[3 9 3]
83.5784912109375,83.587646484375,[4 0 1],[3 2 4]
109.3231201171875,109.332275390625,[5 5 9],[9 9 5]
83.880615234375,83.8897705078125,[6 9 2],[9 5 7]
87.359619140625,87.3687744140625,[5 9 3],[2 3 0]
85.72998046875,85.7391357421875,[5 6 9],[8 9 2]
85.0250244140625,85.0341796875,[3 9 1],[9 6 4]
60.369873046875,60.3790283203125,[5 5 9],[9 9 6]
101.202392578125,101.2115478515625,[8 3 0],[3 0 5]
99.0142822265625,99.0234375,[8 2 3],[3 9 2]
63.8946533203125,63.90380859375,[4 3 5],[8 9 9]
75.5584716796875,75.567626953125,[8 6 9],[3 0 5]
76.409912109375,76.4190673828125,[3 9 6],[9 2 9]
59.8846435546875,59.893798828125,[4 5 3],[3 9 9]
82.7728271484375,82.781982421875,[2 7 9],[3 2 2]
51.763916015625,51.7730712890625,[8 9 9],[4 3 3]
51.8646240234375,51.873779296875,[8 8 0],[3 3 2]
57.23876953125,57.2479248046875,[8 7 0],[3 6 3]
91.241455078125,91.2506103515625,[1 2 3],[3 5 0]
87.249755859375,87.2589111328125,[1 2 7],[4 9 3]
86.97509765625,86.9842529296875,[9 3 4],[5 9 8]
90.71044921875,90.7196044921875,[5 3 0],[2 9 5]
55.1971435546875,55.206298828125,[9 1 1],[6 4 4]
54.30908203125,54.3182373046875,[4 6 2],[5 9 5]
84.429931640625,84.4390869140625,[3 4 1],[0 8 4]
74.359130859375,74.3682861328125,[3 9 3],[4 3 0]
62.95166015625,62.9608154296875,[5 9 7],[9 3 3]
79.742431640625,79.7515869140625,[8 9 3],[3 3 2]
87.506103515625,87.5152587890625,[0 3 4],[2 9 8]
55.682373046875,55.6915283203125,[0 9 9],[3 3 2]
91.534423828125,91.5435791015625,[3 2 5],[0 5 9]
80.52978515625,80.5389404296875,[3 9 1],[0 2 3]
84.8876953125,84.8968505859375,[4 3 0],[8 0 2]
71.1090087890625,71.1181640625,[3 8 3],[9 3 2]
63.9678955078125,63.97705078125,[2 2 5],[5 9 9]
53.72314453125,53.7322998046875,[7 8 7],[3 3 2]
57.9437255859375,57.952880859375,[0 2 3],[5 5 0]
79.94384765625,79.9530029296875,[8 9 1],[3 2 9]
63.4185791015625,63.427734375,[5 0 3],[9 3 9]
100.0030517578125,100.01220703125,[5 1 4],[9 3 8]
90.252685546875,90.2618408203125,[3 4 5],[9 8 2]
56.7535400390625,56.7626953125,[1 4 2],[4 3 3]
103.326416015625,103.3355712890625,[2 3 9],[0 2 3]
59.14306640625,59.1522216796875,[2 3 3],[0 9 0]
93.9239501953125,93.93310546875,[7 3 1],[2 4 3]
84.5489501953125,84.55810546875,[9 3 0],[5 0 4]
81.097412109375,81.1065673828125,[1 3 8],[9 0 3]
53.9794921875,53.9886474609375,[9 8 9],[3 3 2]
59.0423583984375,59.051513671875,[0 6 7],[2 9 9]
79.4769287109375,79.486083984375,[2 9 7],[9 6 9]
55.11474609375,55.1239013671875,[3 3 8],[9 9 3]
56.8817138671875,56.890869140625,[2 6 0],[9 3 3]
61.7340087890625,61.7431640625,[6 3 5],[9 9 2]
137.933349609375,137.9425048828125,[0 9 2],[2 3 0]
62.896728515625,62.9058837890625,[3 5 3],[0 9 4]
30.194091796875,30.2032470703125,[0 0 0],[3 9 2]
61.3494873046875,61.358642578125,[0 1 7],[3 4 3]
64.1510009765625,64.16015625,[1 7 6],[3 2 3]
53.997802734375,54.0069580078125,[2 9 6],[3 3 9]
169.024658203125,169.0338134765625,[3 5 9],[9 8 3]
52.8350830078125,52.84423828125,[1 8 6],[4 3 3]
88.128662109375,88.1378173828125,[5 9 1],[9 3 4]
62.1551513671875,62.164306640625,[3 8 5],[2 4 2]
107.92236328125,107.9315185546875,[0 5 2],[3 2 0]
54.3182373046875,54.327392578125,[8 7 8],[3 2 3]
64.8468017578125,64.85595703125,[3 7 5],[2 9 9]
102.9876708984375,102.996826171875,[2 5 9],[0 2 5]
90.9576416015625,90.966796875,[2 5 9],[5 8 3]
83.4228515625,83.4320068359375,[0 3 6],[2 0 9]
55.40771484375,55.4168701171875,[3 8 0],[4 3 4]
85.7025146484375,85.711669921875,[0 9 2],[2 3 7]
59.5184326171875,59.527587890625,[3 3 5],[9 2 9]
84.027099609375,84.0362548828125,[1 8 2],[9 3 5]
54.7027587890625,54.7119140625,[3 3 5],[0 9 9]
54.510498046875,54.5196533203125,[7 9 6],[3 3 9]
89.2181396484375,89.227294921875,[0 7 4],[3 2 8]
93.914794921875,93.9239501953125,[0 5 9],[5 9 3]
80.3558349609375,80.364990234375,[1 8 9],[4 5 3]
30.4595947265625,30.46875,[3 3 3],[9 9 9]
68.060302734375,68.0694580078125,[5 1 4],[9 3 3]
63.8946533203125,63.90380859375,[5 4 0],[9 8 9]
74.6978759765625,74.70703125,[3 9 3],[4 3 2]
82.3974609375,82.4066162109375,[1 9 3],[4 5 0]
76.64794921875,76.6571044921875,[9 2 8],[2 5 3]
86.279296875,86.2884521484375,[9 1 2],[2 4 5]
60.9283447265625,60.9375,[3 5 5],[0 2 9]
76.3916015625,76.4007568359375,[4 6 9],[8 9 2]
51.1322021484375,51.141357421875,[9 9 4],[2 3 3]
52.8076171875,52.8167724609375,[3 9 8],[0 5 5]
85.43701171875,85.4461669921875,[3 1 3],[0 3 2]
56.4788818359375,56.488037109375,[9 3 4],[2 2 3]
56.488037109375,56.4971923828125,[3 2 3],[2 9 9]
70.42236328125,70.4315185546875,[3 8 3],[9 3 4]
55.224609375,55.2337646484375,[3 6 3],[9 9 2]
85.546875,85.5560302734375,[7 3 2],[2 4 9]
83.7432861328125,83.75244140625,[8 5 6],[3 2 9]
84.0179443359375,84.027099609375,[9 2 3],[6 5 0]
30.0018310546875,30.010986328125,[1 0 4],[3 3 3]
61.5142822265625,61.5234375,[0 3 1],[3 9 9]
60.4156494140625,60.4248046875,[6 5 5],[9 9 2]
56.0394287109375,56.048583984375,[8 8 7],[4 3 2]
57.0556640625,57.0648193359375,[6 0 0],[9 3 2]
80.5389404296875,80.548095703125,[8 0 9],[4 5 3]
80.4840087890625,80.4931640625,[6 3 1],[3 4 3]
29.1961669921875,29.205322265625,[3 3 3],[2 0 4]
54.0435791015625,54.052734375,[0 7 7],[3 3 6]
75.823974609375,75.8331298828125,[8 9 4],[3 2 5]
82.2601318359375,82.269287109375,[9 5 3],[2 9 4]
105.72509765625,105.7342529296875,[3 8 5],[9 3 8]
56.158447265625,56.1676025390625,[0 9 2],[9 3 3]
93.71337890625,93.7225341796875,[5 1 7],[8 4 3]
136.395263671875,136.4044189453125,[9 3 3],[3 9 2]
54.730224609375,54.7393798828125,[8 9 7],[3 2 3]
56.524658203125,56.5338134765625,[7 3 8],[2 2 4]
76.2725830078125,76.28173828125,[3 8 9],[0 3 3]
85.345458984375,85.3546142578125,[3 1 9],[4 9 2]
48.5687255859375,48.577880859375,[8 8 3],[3 3 4]
57.38525390625,57.3944091796875,[0 0 3],[9 3 9]
70.7977294921875,70.806884765625,[3 3 8],[9 2 3]
55.4351806640625,55.4443359375,[8 1 4],[3 4 3]
55.023193359375,55.0323486328125,[0 8 6],[3 3 9]
82.6171875,82.6263427734375,[3 8 5],[0 3 9]
79.72412109375,79.7332763671875,[1 8 0],[4 3 2]
56.1676025390625,56.1767578125,[4 6 2],[3 9 9]
75.970458984375,75.9796142578125,[4 3 3],[3 9 0]
57.4493408203125,57.45849609375,[6 7 6],[1 2 0]
84.85107421875,84.8602294921875,[3 2 4],[2 5 8]
53.082275390625,53.0914306640625,[4 9 3],[5 5 0]
85.65673828125,85.6658935546875,[2 0 4],[9 3 8]
82.2784423828125,82.28759765625,[2 4 7],[9 3 6]
59.820556640625,59.8297119140625,[2 2 3],[5 9 4]
57.989501953125,57.9986572265625,[2 3 6],[9 9 1]
93.072509765625,93.0816650390625,[1 4 3],[3 8 9]
90.3076171875,90.3167724609375,[5 0 8],[2 5 4]
80.5572509765625,80.56640625,[1 7 8],[9 6 3]
139.031982421875,139.0411376953125,[0 8 2],[2 3 0]
52.0660400390625,52.0751953125,[1 9 1],[4 3 3]
93.9605712890625,93.9697265625,[5 3 4],[2 9 8]
79.6966552734375,79.705810546875,[3 4 3],[9 3 2]
77.2796630859375,77.288818359375,[9 8 7],[6 5 2]
82.6080322265625,82.6171875,[0 8 5],[4 3 9]
85.7025146484375,85.711669921875,[4 0 1],[8 5 4]
65.4876708984375,65.496826171875,[8 5 1],[3 9 3]
82.7178955078125,82.72705078125,[5 8 7],[9 5 3]
82.2418212890625,82.2509765625,[3 7 4],[9 6 3]
71.1639404296875,71.173095703125,[3 3 8],[0 2 3]
87.48779296875,87.4969482421875,[2 1 6],[7 4 9]
84.356689453125,84.3658447265625,[6 4 2],[1 3 5]
75.47607421875,75.4852294921875,[8 4 6],[3 8 9]
95.4437255859375,95.452880859375,[1 5 2],[3 9 5]
57.476806640625,57.4859619140625,[3 7 3],[9 2 0]
66.5771484375,66.5863037109375,[2 7 5],[9 3 9]
33.270263671875,33.2794189453125,[3 2 5],[9 9 9]
62.109375,62.1185302734375,[5 3 4],[9 9 5]
57.67822265625,57.6873779296875,[9 4 0],[3 3 5]
31.0821533203125,31.09130859375,[9 8 7],[3 3 3]
80.4473876953125,80.45654296875,[9 4 0],[2 8 3]
57.7606201171875,57.769775390625,[1 0 9],[4 2 2]
67.0257568359375,67.034912109375,[8 3 3],[3 4 9]
68.060302734375,68.0694580078125,[5 9 1],[9 3 3]
83.9813232421875,83.990478515625,[6 3 7],[9 4 2]
60.205078125,60.2142333984375,[0 0 1],[5 9 4]
86.4715576171875,86.480712890625,[7 4 3],[3 8 9]
55.535888671875,55.5450439453125,[7 8 2],[2 3 3]
58.905029296875,58.9141845703125,[8 7 5],[3 3 9]
64.1510009765625,64.16015625,[1 7 1],[3 2 4]
60.8642578125,60.8734130859375,[3 7 7],[9 2 3]
168.2281494140625,168.2373046875,[3 0 5],[0 3 8]
55.77392578125,55.7830810546875,[0 9 9],[9 3 3]
59.8297119140625,59.8388671875,[3 3 5],[2 9 9]
92.8436279296875,92.852783203125,[4 5 1],[3 8 9]
57.89794921875,57.9071044921875,[3 3 9],[2 4 5]
78.0303955078125,78.03955078125,[5 8 3],[9 3 0]
86.8743896484375,86.883544921875,[3 0 4],[9 2 3]
60.60791015625,60.6170654296875,[5 3 9],[2 9 2]
55.0323486328125,55.04150390625,[6 9 0],[3 3 9]
63.7847900390625,63.7939453125,[1 8 0],[3 3 9]
64.7918701171875,64.801025390625,[2 5 2],[7 9 0]
60.6903076171875,60.699462890625,[2 0 8],[9 3 3]
77.4810791015625,77.490234375,[6 1 8],[9 4 3]
82.5164794921875,82.525634765625,[1 3 9],[4 9 2]
49.127197265625,49.1363525390625,[3 6 8],[9 9 3]
84.8602294921875,84.869384765625,[2 3 7],[5 0 6]
75.201416015625,75.2105712890625,[3 0 2],[2 2 9]
49.9603271484375,49.969482421875,[4 8 9],[3 3 2]
56.5704345703125,56.57958984375,[3 7 7],[0 3 9]
60.3973388671875,60.406494140625,[7 1 0],[2 3 2]
54.0069580078125,54.01611328125,[8 6 0],[3 9 3]
97.027587890625,97.0367431640625,[2 4 3],[5 3 2]
84.3017578125,84.3109130859375,[3 1 9],[0 3 2]
57.53173828125,57.5408935546875,[0 4 3],[2 5 2]
50.6195068359375,50.628662109375,[6 8 8],[1 3 3]
52.6336669921875,52.642822265625,[8 8 2],[3 3 9]
83.7066650390625,83.7158203125,[4 9 0],[3 5 2]
141.2384033203125,141.24755859375,[7 9 3],[9 3 9]
60.406494140625,60.4156494140625,[8 7 1],[4 9 4]
57.989501953125,57.9986572265625,[3 3 6],[2 9 1]
88.824462890625,88.8336181640625,[6 5 3],[9 8 2]
104.5074462890625,104.5166015625,[3 9 2],[9 2 5]
56.1309814453125,56.14013671875,[0 4 2],[3 3 0]
86.5814208984375,86.590576171875,[8 3 5],[3 9 2]
55.55419921875,55.5633544921875,[3 8 0],[9 4 9]
55.9844970703125,55.99365234375,[9 3 9],[2 9 2]
35.48583984375,35.4949951171875,[3 3 5],[9 9 9]
151.336669921875,151.3458251953125,[3 8 0],[0 3 3]
63.6749267578125,63.68408203125,[1 0 5],[4 4 9]
57.1197509765625,57.12890625,[9 3 9],[5 0 2]
58.9599609375,58.9691162109375,[5 6 8],[9 9 3]
82.6812744140625,82.6904296875,[6 3 1],[3 9 3]
82.562255859375,82.5714111328125,[6 8 5],[1 3 9]
61.23046875,61.2396240234375,[5 3 5],[8 4 9]
51.324462890625,51.3336181640625,[8 6 2],[3 0 0]
81.4453125,81.4544677734375,[8 9 1],[3 5 4]
61.358642578125,61.3677978515625,[6 3 1],[9 9 3]
53.668212890625,53.6773681640625,[4 6 8],[3 1 3]
75.6591796875,75.6683349609375,[9 8 3],[3 3 0]
56.3690185546875,56.378173828125,[1 9 1],[3 2 9]
83.8623046875,83.8714599609375,[4 1 2],[3 4 0]
58.5205078125,58.5296630859375,[7 3 6],[2 2 9]
52.093505859375,52.1026611328125,[4 4 8],[3 8 3]
79.8431396484375,79.852294921875,[8 6 1],[3 1 4]
53.5858154296875,53.594970703125,[8 1 8],[3 4 3]
82.91015625,82.9193115234375,[4 9 2],[3 5 0]
106.036376953125,106.0455322265625,[9 3 2],[2 9 7]
89.776611328125,89.7857666015625,[5 2 4],[9 3 8]
55.1605224609375,55.169677734375,[7 9 9],[3 2 5]
88.5406494140625,88.5498046875,[1 3 0],[4 9 3]
77.1331787109375,77.142333984375,[8 0 6],[3 4 0]
84.246826171875,84.2559814453125,[1 2 9],[4 5 6]
56.4422607421875,56.451416015625,[1 3 3],[4 0 9]
84.7137451171875,84.722900390625,[3 8 2],[9 3 5]
88.6505126953125,88.65966796875,[9 7 0],[5 2 3]
94.8211669921875,94.830322265625,[3 5 1],[9 8 4]
77.9937744140625,78.0029296875,[3 9 8],[2 5 3]
82.6263427734375,82.635498046875,[1 7 8],[4 9 3]
113.836669921875,113.8458251953125,[0 2 3],[2 0 2]
82.9193115234375,82.928466796875,[0 9 4],[3 2 5]
29.443359375,29.4525146484375,[8 8 7],[3 3 3]
79.833984375,79.8431396484375,[7 8 1],[3 5 4]
55.096435546875,55.1055908203125,[6 1 1],[9 3 4]
79.4403076171875,79.449462890625,[3 4 6],[2 5 9]
61.5142822265625,61.5234375,[1 6 0],[9 9 3]
71.44775390625,71.4569091796875,[8 3 3],[3 0 9]
59.0423583984375,59.051513671875,[3 0 7],[4 2 2]
54.638671875,54.6478271484375,[3 6 9],[2 9 2]
54.4097900390625,54.4189453125,[2 7 8],[9 9 3]
53.1646728515625,53.173828125,[4 8 6],[3 3 1]
54.5745849609375,54.583740234375,[0 9 6],[3 2 3]
52.77099609375,52.7801513671875,[8 9 9],[3 3 2]
89.8773193359375,89.886474609375,[7 0 1],[3 5 4]
79.8614501953125,79.87060546875,[9 8 4],[5 4 3]
75.8697509765625,75.87890625,[6 0 9],[9 9 2]
80.145263671875,80.1544189453125,[1 8 3],[4 3 9]
56.72607421875,56.7352294921875,[7 4 4],[2 5 3]
85.9130859375,85.9222412109375,[4 6 3],[8 9 2]
65.7806396484375,65.789794921875,[5 3 2],[9 2 9]
75.0457763671875,75.054931640625,[6 0 9],[9 9 2]
25.81787109375,25.8270263671875,[8 8 9],[3 3 3]
79.0740966796875,79.083251953125,[9 4 2],[2 8 3]
56.890869140625,56.9000244140625,[1 4 0],[9 8 9]
80.6854248046875,80.694580078125,[8 3 7],[3 2 6]
90.380859375,90.3900146484375,[5 7 4],[9 2 3]
54.5562744140625,54.5654296875,[8 4 2],[3 3 9]
56.4605712890625,56.4697265625,[3 8 5],[9 3 9]
66.5771484375,66.5863037109375,[5 5 7],[9 9 3]
130.8563232421875,130.865478515625,[8 4 9],[4 8 6]
89.9871826171875,89.996337890625,[5 3 0],[9 2 3]
84.7686767578125,84.77783203125,[8 2 3],[3 5 9]
57.9071044921875,57.916259765625,[0 3 3],[3 9 9]
59.0972900390625,59.1064453125,[3 0 1],[4 2 4]
34.881591796875,34.8907470703125,[8 1 8],[3 3 3]
63.4185791015625,63.427734375,[5 1 9],[2 3 3]
65.1214599609375,65.130615234375,[3 5 4],[9 9 8]
87.579345703125,87.5885009765625,[5 3 1],[2 9 4]
59.5001220703125,59.50927734375,[4 1 3],[8 9 9]
30.780029296875,30.7891845703125,[9 3 0],[2 2 2]
82.5714111328125,82.58056640625,[3 3 0],[9 4 3]
84.979248046875,84.9884033203125,[0 8 5],[4 5 9]
89.886474609375,89.8956298828125,[1 3 2],[4 2 7]
50.3997802734375,50.408935546875,[8 3 8],[3 0 3]
56.1767578125,56.1859130859375,[1 3 6],[4 4 1]
66.9708251953125,66.97998046875,[1 5 0],[9 9 5]
29.791259765625,29.8004150390625,[8 7 4],[3 3 3]
62.933349609375,62.9425048828125,[5 5 0],[9 9 3]
77.01416015625,77.0233154296875,[6 7 3],[9 6 0]
51.74560546875,51.7547607421875,[6 8 8],[9 3 5]
86.5447998046875,86.553955078125,[5 7 3],[9 3 2]
61.0107421875,61.0198974609375,[3 7 3],[9 3 9]
109.2041015625,109.2132568359375,[5 9 8],[9 5 3]
53.8787841796875,53.887939453125,[8 3 2],[3 9 9]
59.8114013671875,59.820556640625,[1 0 4],[3 4 3]
76.3092041015625,76.318359375,[3 2 8],[9 3 3]
82.94677734375,82.9559326171875,[9 3 1],[2 9 4]
79.2572021484375,79.266357421875,[3 2 8],[0 5 3]
62.127685546875,62.1368408203125,[1 0 3],[9 5 9]
90.1611328125,90.1702880859375,[3 5 1],[9 2 4]
58.099365234375,58.1085205078125,[1 9 8],[3 3 5]
29.1961669921875,29.205322265625,[3 3 3],[9 4 2]
86.3067626953125,86.31591796875,[3 0 2],[0 4 0]
35.48583984375,35.4949951171875,[5 5 2],[9 9 9]
80.3558349609375,80.364990234375,[3 8 1],[0 3 4]
148.64501953125,148.6541748046875,[2 9 7],[9 2 6]
51.4984130859375,51.507568359375,[4 4 8],[8 8 3]
82.012939453125,82.0220947265625,[8 6 1],[3 9 4]
34.881591796875,34.8907470703125,[8 4 1],[3 3 3]
80.0262451171875,80.035400390625,[1 9 0],[4 3 2]
80.60302734375,80.6121826171875,[0 4 9],[3 5 6]
